CH0, CH1, ANN
-0.265,-0.13, 0
-0.27,-0.135, 0
-0.285,-0.145, 0
-0.295,-0.14, 0
-0.27,-0.14, 0
-0.26,-0.115, 0
-0.265,-0.13, 0
-0.27,-0.135, 0
-0.275,-0.135, 0
-0.28,-0.125, 0
-0.27,-0.125, 0
-0.27,-0.125, 0
-0.26,-0.12, 0
-0.27,-0.12, 0
-0.27,-0.14, 0
-0.28,-0.13, 0
-0.265,-0.115, 0
-0.26,-0.11, 0
-0.26,-0.105, 0
-0.27,-0.12, 0
-0.27,-0.13, 0
-0.295,-0.12, 0
-0.275,-0.12, 0
-0.27,-0.115, 0
-0.26,-0.105, 0
-0.27,-0.105, 0
-0.26,-0.12, 0
-0.28,-0.125, 0
-0.265,-0.12, 0
-0.265,-0.105, 0
-0.265,-0.105, 0
-0.265,-0.11, 0
-0.27,-0.125, 0
-0.27,-0.105, 0
-0.265,-0.105, 0
-0.245,-0.095, 0
-0.26,-0.105, 0
-0.265,-0.115, 0
-0.25,-0.135, 0
-0.25,-0.12, 0
-0.235,-0.105, 0
-0.21,-0.1, 0
-0.195,-0.1, 0
-0.195,-0.105, 0
-0.195,-0.1, 0
-0.2,-0.11, 0
-0.195,-0.1, 0
-0.17,-0.09, 0
-0.17,-0.085, 0
-0.17,-0.085, 0
-0.18,-0.09, 0
-0.17,-0.08, 0
-0.155,-0.07, 0
-0.14,-0.07, 0
-0.14,-0.07, 0
-0.155,-0.09, 0
-0.16,-0.085, 0
-0.165,-0.09, 0
-0.15,-0.085, 0
-0.155,-0.065, 0
-0.155,-0.06, 0
-0.16,-0.05, 0
-0.18,-0.06, 0
-0.195,-0.06, 0
-0.175,-0.05, 0
-0.165,-0.055, 0
-0.155,-0.05, 0
-0.17,-0.065, 0
-0.185,-0.07, 0
-0.17,-0.065, 0
-0.145,-0.065, 0
-0.125,-0.07, 0
-0.14,-0.065, 0
-0.18,-0.07, 0
-0.205,-0.1, 0
-0.25,-0.095, 0
-0.24,-0.1, 0
-0.255,-0.09, 0
-0.245,-0.085, 0
-0.26,-0.1, 0
-0.265,-0.105, 0
-0.28,-0.13, 0
-0.27,-0.105, 0
-0.255,-0.105, 0
-0.255,-0.095, 0
-0.265,-0.115, 0
-0.275,-0.11, 0
-0.28,-0.105, 0
-0.275,-0.1, 0
-0.27,-0.095, 0
-0.265,-0.1, 0
-0.27,-0.115, 0
-0.28,-0.12, 0
-0.285,-0.12, 0
-0.29,-0.11, 0
-0.27,-0.105, 0
-0.28,-0.11, 0
-0.285,-0.11, 0
-0.285,-0.115, 0
-0.3,-0.115, 0
-0.29,-0.105, 0
-0.275,-0.11, 0
-0.275,-0.145, 0
-0.285,-0.175, 0
-0.33,-0.205, 0
-0.375,-0.22, 0
-0.4,-0.24, 0
-0.4,-0.255, 0
-0.395,-0.285, 0
-0.42,-0.285, 0
-0.465,-0.23, 0
-0.52,-0.125, 0
-0.51,0.01, 0
-0.46,0.145, 0
-0.35,0.235, 0
-0.225,0.32, 0
-0.07,0.425, 0
0.1,0.545, 0
0.38,0.67, 0
0.66,0.735, 0
0.885,0.62, 0
0.995,0.33, 0
0.975,-0.015, 0
0.755,-0.2, 0
0.365,-0.2, 0
-0.03,-0.14, 0
-0.315,-0.12, 0
-0.405,-0.12, 0
-0.405,-0.13, 0
-0.36,-0.13, 0
-0.315,-0.125, 0
-0.3,-0.125, 0
-0.31,-0.125, 0
-0.31,-0.125, 0
-0.31,-0.14, 0
-0.31,-0.13, 0
-0.315,-0.12, 0
-0.31,-0.12, 0
-0.305,-0.12, 0
-0.325,-0.14, 0
-0.33,-0.145, 0
-0.32,-0.14, 0
-0.31,-0.115, 0
-0.32,-0.11, 0
-0.295,-0.1, 0
-0.31,-0.11, 0
-0.31,-0.12, 0
-0.335,-0.13, 0
-0.32,-0.125, 0
-0.3,-0.115, 0
-0.305,-0.12, 0
-0.315,-0.14, 0
-0.32,-0.125, 0
-0.325,-0.125, 0
-0.32,-0.12, 0
-0.315,-0.125, 0
-0.315,-0.115, 0
-0.325,-0.125, 0
-0.32,-0.13, 0
-0.325,-0.14, 0
-0.325,-0.115, 0
-0.32,-0.11, 0
-0.3,-0.105, 0
-0.31,-0.11, 0
-0.32,-0.125, 0
-0.325,-0.11, 0
-0.33,-0.115, 0
-0.325,-0.12, 0
-0.305,-0.115, 0
-0.31,-0.115, 0
-0.31,-0.12, 0
-0.315,-0.125, 0
-0.31,-0.11, 0
-0.31,-0.115, 0
-0.31,-0.11, 0
-0.315,-0.12, 0
-0.33,-0.13, 0
-0.34,-0.13, 0
-0.325,-0.115, 0
-0.32,-0.105, 0
-0.31,-0.11, 0
-0.305,-0.125, 0
-0.31,-0.13, 0
-0.33,-0.13, 0
-0.315,-0.14, 0
-0.315,-0.125, 0
-0.31,-0.13, 0
-0.315,-0.14, 0
-0.325,-0.15, 0
-0.33,-0.14, 0
-0.32,-0.135, 0
-0.315,-0.14, 0
-0.325,-0.155, 0
-0.315,-0.16, 0
-0.315,-0.175, 0
-0.32,-0.165, 0
-0.305,-0.16, 0
-0.295,-0.155, 0
-0.305,-0.16, 0
-0.32,-0.185, 0
-0.325,-0.205, 0
-0.32,-0.2, 0
-0.325,-0.19, 0
-0.315,-0.18, 0
-0.32,-0.18, 0
-0.32,-0.2, 0
-0.33,-0.23, 0
-0.335,-0.23, 0
-0.335,-0.22, 0
-0.34,-0.22, 0
-0.32,-0.21, 0
-0.325,-0.24, 0
-0.335,-0.24, 0
-0.34,-0.23, 0
-0.335,-0.23, 0
-0.33,-0.225, 0
-0.33,-0.24, 0
-0.33,-0.245, 0
-0.335,-0.245, 0
-0.345,-0.245, 0
-0.345,-0.235, 0
-0.32,-0.215, 0
-0.325,-0.22, 0
-0.33,-0.215, 0
-0.345,-0.215, 0
-0.35,-0.205, 0
-0.32,-0.185, 0
-0.295,-0.175, 0
-0.305,-0.165, 0
-0.3,-0.15, 0
-0.305,-0.14, 0
-0.29,-0.14, 0
-0.275,-0.13, 0
-0.27,-0.11, 0
-0.245,-0.11, 0
-0.25,-0.105, 0
-0.255,-0.115, 0
-0.245,-0.095, 0
-0.235,-0.085, 0
-0.225,-0.07, 0
-0.215,-0.075, 0
-0.225,-0.08, 0
-0.22,-0.095, 0
-0.24,-0.08, 0
-0.225,-0.065, 0
-0.21,-0.055, 0
-0.215,-0.06, 0
-0.205,-0.065, 0
-0.22,-0.075, 0
-0.22,-0.085, 0
-0.23,-0.07, 0
-0.22,-0.06, 0
-0.22,-0.07, 0
-0.22,-0.08, 0
-0.22,-0.08, 0
-0.24,-0.085, 0
-0.24,-0.07, 0
-0.22,-0.065, 0
-0.215,-0.075, 0
-0.21,-0.08, 0
-0.22,-0.09, 0
-0.225,-0.085, 0
-0.23,-0.065, 0
-0.215,-0.06, 0
-0.205,-0.075, 0
-0.22,-0.085, 0
-0.235,-0.09, 0
-0.255,-0.095, 0
-0.24,-0.09, 0
-0.23,-0.08, 0
-0.24,-0.08, 0
-0.245,-0.08, 0
-0.255,-0.095, 0
-0.265,-0.08, 0
-0.25,-0.085, 0
-0.245,-0.085, 0
-0.255,-0.105, 0
-0.25,-0.115, 0
-0.26,-0.12, 0
-0.28,-0.11, 0
-0.27,-0.105, 0
-0.255,-0.1, 0
-0.25,-0.105, 0
-0.25,-0.115, 0
-0.265,-0.115, 0
-0.28,-0.105, 0
-0.28,-0.105, 0
-0.26,-0.105, 0
-0.255,-0.11, 0
-0.265,-0.115, 0
-0.265,-0.125, 0
-0.28,-0.11, 0
-0.285,-0.105, 0
-0.265,-0.115, 0
-0.27,-0.12, 0
-0.285,-0.135, 0
-0.295,-0.145, 0
-0.295,-0.125, 0
-0.295,-0.125, 0
-0.275,-0.12, 0
-0.28,-0.125, 0
-0.265,-0.12, 0
-0.26,-0.13, 0
-0.28,-0.12, 0
-0.27,-0.115, 0
-0.27,-0.09, 0
-0.285,-0.095, 0
-0.28,-0.115, 0
-0.29,-0.13, 0
-0.3,-0.125, 0
-0.3,-0.115, 0
-0.275,-0.11, 0
-0.28,-0.12, 0
-0.27,-0.14, 0
-0.29,-0.16, 0
-0.295,-0.155, 0
-0.285,-0.12, 0
-0.285,-0.115, 0
-0.285,-0.115, 0
-0.295,-0.135, 0
-0.295,-0.13, 0
-0.295,-0.13, 0
-0.285,-0.12, 0
-0.275,-0.115, 0
-0.255,-0.12, 0
-0.28,-0.115, 0
-0.28,-0.13, 0
-0.285,-0.13, 0
-0.27,-0.13, 0
-0.26,-0.13, 0
-0.255,-0.135, 0
-0.24,-0.14, 0
-0.24,-0.13, 0
-0.24,-0.125, 0
-0.235,-0.105, 0
-0.22,-0.095, 0
-0.22,-0.105, 0
-0.21,-0.115, 0
-0.21,-0.12, 0
-0.21,-0.125, 0
-0.19,-0.11, 0
-0.195,-0.095, 0
-0.19,-0.105, 0
-0.195,-0.1, 0
-0.2,-0.1, 0
-0.2,-0.095, 0
-0.19,-0.095, 0
-0.205,-0.075, 0
-0.19,-0.07, 0
-0.195,-0.075, 0
-0.195,-0.09, 0
-0.215,-0.09, 0
-0.21,-0.09, 0
-0.195,-0.075, 0
-0.215,-0.095, 0
-0.225,-0.1, 0
-0.215,-0.125, 0
-0.215,-0.135, 0
-0.205,-0.13, 0
-0.2,-0.125, 0
-0.215,-0.13, 0
-0.245,-0.135, 0
-0.27,-0.14, 0
-0.3,-0.135, 0
-0.295,-0.145, 0
-0.3,-0.145, 0
-0.3,-0.145, 0
-0.325,-0.14, 0
-0.325,-0.16, 0
-0.325,-0.16, 0
-0.31,-0.155, 0
-0.305,-0.15, 0
-0.315,-0.145, 0
-0.315,-0.145, 0
-0.325,-0.15, 0
-0.33,-0.15, 0
-0.32,-0.15, 0
-0.32,-0.15, 0
-0.325,-0.165, 0
-0.34,-0.175, 0
-0.34,-0.16, 0
-0.345,-0.165, 0
-0.34,-0.15, 0
-0.325,-0.125, 0
-0.3,-0.145, 0
-0.295,-0.145, 0
-0.315,-0.17, 0
-0.315,-0.175, 0
-0.315,-0.165, 0
-0.305,-0.185, 0
-0.33,-0.195, 0
-0.365,-0.22, 0
-0.4,-0.25, 0
-0.435,-0.27, 0
-0.44,-0.255, 0
-0.46,-0.175, 0
-0.515,-0.085, 0
-0.49,0.025, 0
-0.425,0.105, 0
-0.29,0.155, 0
-0.14,0.23, 0
0.05,0.345, 0
0.29,0.45, 0
0.55,0.515, 0
0.765,0.435, 0
0.9,0.17, 0
0.905,-0.125, 0
0.725,-0.3, 0
0.39,-0.345, 0
-0.02,-0.305, 0
-0.305,-0.255, 0
-0.44,-0.235, 0
-0.46,-0.215, 0
-0.43,-0.185, 0
-0.38,-0.19, 0
-0.35,-0.2, 0
-0.36,-0.21, 0
-0.375,-0.21, 0
-0.365,-0.195, 0
-0.355,-0.185, 0
-0.35,-0.19, 0
-0.355,-0.19, 0
-0.355,-0.195, 0
-0.365,-0.195, 0
-0.35,-0.185, 0
-0.355,-0.175, 0
-0.35,-0.175, 0
-0.355,-0.18, 0
-0.36,-0.19, 0
-0.37,-0.195, 0
-0.365,-0.175, 0
-0.36,-0.17, 0
-0.365,-0.17, 0
-0.38,-0.175, 0
-0.38,-0.18, 0
-0.385,-0.19, 0
-0.38,-0.19, 0
-0.365,-0.19, 0
-0.365,-0.185, 0
-0.375,-0.195, 0
-0.37,-0.19, 0
-0.38,-0.175, 0
-0.365,-0.18, 0
-0.37,-0.18, 0
-0.365,-0.175, 0
-0.375,-0.18, 0
-0.37,-0.175, 0
-0.38,-0.17, 0
-0.365,-0.165, 0
-0.35,-0.155, 0
-0.365,-0.18, 0
-0.375,-0.19, 0
-0.375,-0.21, 0
-0.39,-0.205, 0
-0.38,-0.175, 0
-0.38,-0.17, 0
-0.365,-0.18, 0
-0.38,-0.19, 0
-0.365,-0.19, 0
-0.38,-0.195, 0
-0.365,-0.18, 0
-0.365,-0.17, 0
-0.375,-0.185, 0
-0.37,-0.195, 0
-0.395,-0.19, 0
-0.395,-0.21, 0
-0.37,-0.19, 0
-0.355,-0.18, 0
-0.355,-0.19, 0
-0.375,-0.195, 0
-0.375,-0.205, 0
-0.375,-0.205, 0
-0.36,-0.205, 0
-0.355,-0.2, 0
-0.35,-0.2, 0
-0.36,-0.21, 0
-0.365,-0.235, 0
-0.37,-0.23, 0
-0.38,-0.225, 0
-0.375,-0.22, 0
-0.375,-0.23, 0
-0.385,-0.255, 0
-0.4,-0.265, 0
-0.405,-0.25, 0
-0.395,-0.265, 0
-0.385,-0.27, 0
-0.385,-0.285, 0
-0.385,-0.29, 0
-0.405,-0.305, 0
-0.415,-0.305, 0
-0.425,-0.3, 0
-0.425,-0.3, 0
-0.415,-0.315, 0
-0.435,-0.325, 0
-0.44,-0.335, 0
-0.45,-0.325, 0
-0.435,-0.315, 0
-0.435,-0.305, 0
-0.43,-0.32, 0
-0.435,-0.32, 0
-0.44,-0.325, 0
-0.44,-0.3, 0
-0.435,-0.28, 0
-0.405,-0.255, 0
-0.4,-0.255, 0
-0.395,-0.25, 0
-0.395,-0.255, 0
-0.385,-0.24, 0
-0.36,-0.215, 0
-0.35,-0.205, 0
-0.33,-0.195, 0
-0.33,-0.19, 0
-0.325,-0.2, 0
-0.335,-0.17, 0
-0.305,-0.165, 0
-0.29,-0.15, 0
-0.275,-0.145, 0
-0.27,-0.145, 0
-0.275,-0.145, 0
-0.28,-0.15, 0
-0.265,-0.14, 0
-0.255,-0.12, 0
-0.255,-0.12, 0
-0.26,-0.135, 0
-0.26,-0.15, 0
-0.265,-0.155, 0
-0.25,-0.13, 0
-0.245,-0.125, 0
-0.25,-0.13, 0
-0.245,-0.125, 0
-0.245,-0.135, 0
-0.265,-0.135, 0
-0.25,-0.125, 0
-0.24,-0.12, 0
-0.24,-0.135, 0
-0.245,-0.135, 0
-0.265,-0.13, 0
-0.265,-0.135, 0
-0.26,-0.14, 0
-0.245,-0.125, 0
-0.245,-0.13, 0
-0.24,-0.14, 0
-0.26,-0.15, 0
-0.27,-0.145, 0
-0.25,-0.14, 0
-0.27,-0.12, 0
-0.26,-0.14, 0
-0.26,-0.14, 0
-0.27,-0.14, 0
-0.27,-0.15, 0
-0.265,-0.14, 0
-0.27,-0.13, 0
-0.26,-0.14, 0
-0.265,-0.14, 0
-0.28,-0.16, 0
-0.29,-0.16, 0
-0.28,-0.145, 0
-0.275,-0.145, 0
-0.275,-0.135, 0
-0.265,-0.155, 0
-0.28,-0.16, 0
-0.285,-0.165, 0
-0.275,-0.155, 0
-0.28,-0.15, 0
-0.285,-0.15, 0
-0.3,-0.155, 0
-0.29,-0.16, 0
-0.3,-0.155, 0
-0.285,-0.15, 0
-0.275,-0.15, 0
-0.285,-0.145, 0
-0.28,-0.16, 0
-0.295,-0.165, 0
-0.295,-0.17, 0
-0.285,-0.155, 0
-0.28,-0.14, 0
-0.275,-0.15, 0
-0.275,-0.15, 0
-0.285,-0.17, 0
-0.28,-0.16, 0
-0.275,-0.155, 0
-0.275,-0.155, 0
-0.275,-0.17, 0
-0.28,-0.16, 0
-0.285,-0.175, 0
-0.295,-0.175, 0
-0.29,-0.155, 0
-0.28,-0.145, 0
-0.29,-0.15, 0
-0.285,-0.16, 0
-0.3,-0.17, 0
-0.31,-0.165, 0
-0.29,-0.15, 0
-0.3,-0.14, 0
-0.285,-0.145, 0
-0.295,-0.16, 0
-0.3,-0.165, 0
-0.295,-0.165, 0
-0.295,-0.155, 0
-0.29,-0.14, 0
-0.28,-0.15, 0
-0.285,-0.15, 0
-0.295,-0.165, 0
-0.295,-0.16, 0
-0.3,-0.145, 0
-0.29,-0.145, 0
-0.29,-0.155, 0
-0.28,-0.16, 0
-0.275,-0.155, 0
-0.285,-0.16, 0
-0.285,-0.165, 0
-0.27,-0.145, 0
-0.25,-0.155, 0
-0.235,-0.17, 0
-0.245,-0.155, 0
-0.24,-0.165, 0
-0.225,-0.14, 0
-0.22,-0.125, 0
-0.215,-0.145, 0
-0.21,-0.14, 0
-0.2,-0.145, 0
-0.205,-0.125, 0
-0.2,-0.115, 0
-0.185,-0.105, 0
-0.17,-0.1, 0
-0.175,-0.115, 0
-0.195,-0.135, 0
-0.2,-0.12, 0
-0.2,-0.115, 0
-0.2,-0.085, 0
-0.195,-0.1, 0
-0.19,-0.11, 0
-0.205,-0.115, 0
-0.225,-0.125, 0
-0.215,-0.11, 0
-0.205,-0.11, 0
-0.185,-0.12, 0
-0.17,-0.14, 0
-0.185,-0.155, 0
-0.22,-0.13, 0
-0.24,-0.135, 0
-0.245,-0.14, 0
-0.25,-0.15, 0
-0.28,-0.155, 0
-0.29,-0.17, 0
-0.31,-0.17, 0
-0.305,-0.17, 0
-0.295,-0.145, 0
-0.305,-0.155, 0
-0.32,-0.17, 0
-0.32,-0.17, 0
-0.31,-0.175, 0
-0.31,-0.175, 0
-0.315,-0.165, 0
-0.32,-0.17, 0
-0.31,-0.17, 0
-0.32,-0.18, 0
-0.33,-0.185, 0
-0.32,-0.175, 0
-0.31,-0.16, 0
-0.31,-0.17, 0
-0.31,-0.175, 0
-0.31,-0.17, 0
-0.325,-0.175, 0
-0.315,-0.165, 0
-0.305,-0.16, 0
-0.31,-0.19, 0
-0.315,-0.21, 0
-0.325,-0.24, 0
-0.355,-0.27, 0
-0.38,-0.28, 0
-0.42,-0.31, 0
-0.45,-0.295, 0
-0.47,-0.24, 0
-0.51,-0.13, 0
-0.52,0.02, 0
-0.445,0.155, 0
-0.295,0.265, 0
-0.135,0.33, 0
0.03,0.405, 0
0.2,0.475, 0
0.4,0.56, 0
0.65,0.655, 0
0.875,0.745, 0
1.025,0.81, 0
1.1,0.77, 0
1.17,0.56, 0
1.17,0.185, 0
1.045,-0.145, 0
0.735,-0.275, 0
0.265,-0.265, 0
-0.165,-0.235, 0
-0.395,-0.23, 0
-0.45,-0.22, 0
-0.39,-0.205, 0
-0.345,-0.2, 0
-0.315,-0.205, 0
-0.32,-0.225, 0
-0.335,-0.23, 0
-0.345,-0.225, 0
-0.345,-0.215, 0
-0.335,-0.205, 0
-0.33,-0.205, 0
-0.345,-0.215, 0
-0.345,-0.225, 0
-0.36,-0.225, 0
-0.355,-0.22, 0
-0.34,-0.205, 0
-0.34,-0.215, 0
-0.35,-0.22, 0
-0.345,-0.22, 0
-0.35,-0.22, 0
-0.35,-0.205, 0
-0.345,-0.2, 0
-0.35,-0.21, 0
-0.345,-0.215, 0
-0.35,-0.215, 0
-0.36,-0.205, 0
-0.36,-0.215, 0
-0.35,-0.205, 0
-0.35,-0.205, 0
-0.345,-0.21, 0
-0.35,-0.22, 0
-0.37,-0.215, 0
-0.36,-0.205, 0
-0.345,-0.19, 0
-0.345,-0.195, 0
-0.355,-0.21, 0
-0.365,-0.215, 0
-0.365,-0.21, 0
-0.355,-0.205, 0
-0.35,-0.195, 0
-0.345,-0.19, 0
-0.335,-0.195, 0
-0.35,-0.21, 0
-0.355,-0.215, 0
-0.36,-0.2, 0
-0.35,-0.195, 0
-0.35,-0.2, 0
-0.36,-0.21, 0
-0.355,-0.21, 0
-0.37,-0.21, 0
-0.355,-0.215, 0
-0.365,-0.195, 0
-0.365,-0.21, 0
-0.345,-0.23, 0
-0.355,-0.24, 0
-0.37,-0.24, 0
-0.375,-0.225, 0
-0.355,-0.215, 0
-0.35,-0.23, 0
-0.355,-0.235, 0
-0.36,-0.255, 0
-0.365,-0.255, 0
-0.37,-0.255, 0
-0.37,-0.23, 0
-0.355,-0.26, 0
-0.35,-0.26, 0
-0.36,-0.285, 0
-0.365,-0.295, 0
-0.36,-0.285, 0
-0.37,-0.285, 0
-0.37,-0.295, 0
-0.38,-0.31, 0
-0.38,-0.325, 0
-0.395,-0.33, 0
-0.385,-0.325, 0
-0.385,-0.325, 0
-0.385,-0.32, 0
-0.385,-0.33, 0
-0.39,-0.35, 0
-0.405,-0.35, 0
-0.385,-0.33, 0
-0.39,-0.315, 0
-0.39,-0.325, 0
-0.39,-0.34, 0
-0.395,-0.335, 0
-0.4,-0.325, 0
-0.385,-0.32, 0
-0.38,-0.31, 0
-0.365,-0.32, 0
-0.365,-0.315, 0
-0.385,-0.31, 0
-0.375,-0.285, 0
-0.37,-0.26, 0
-0.35,-0.25, 0
-0.34,-0.25, 0
-0.33,-0.23, 0
-0.325,-0.215, 0
-0.33,-0.21, 0
-0.305,-0.175, 0
-0.295,-0.15, 0
-0.285,-0.15, 0
-0.275,-0.15, 0
-0.27,-0.16, 0
-0.27,-0.15, 0
-0.26,-0.145, 0
-0.255,-0.12, 0
-0.225,-0.125, 0
-0.225,-0.12, 0
-0.245,-0.135, 0
-0.25,-0.13, 0
-0.235,-0.125, 0
-0.225,-0.115, 0
-0.235,-0.12, 0
-0.225,-0.115, 0
-0.225,-0.125, 0
-0.245,-0.125, 0
-0.24,-0.115, 0
-0.225,-0.12, 0
-0.235,-0.11, 0
-0.23,-0.125, 0
-0.24,-0.14, 0
-0.245,-0.12, 0
-0.24,-0.12, 0
-0.23,-0.11, 0
-0.23,-0.115, 0
-0.24,-0.13, 0
-0.245,-0.14, 0
-0.25,-0.135, 0
-0.25,-0.13, 0
-0.24,-0.11, 0
-0.245,-0.125, 0
-0.26,-0.14, 0
-0.255,-0.14, 0
-0.27,-0.155, 0
-0.26,-0.145, 0
-0.25,-0.12, 0
-0.24,-0.135, 0
-0.245,-0.125, 0
-0.255,-0.14, 0
-0.26,-0.14, 0
-0.255,-0.145, 0
-0.255,-0.13, 0
-0.245,-0.14, 0
-0.26,-0.155, 0
-0.265,-0.155, 0
-0.28,-0.155, 0
-0.27,-0.15, 0
-0.265,-0.14, 0
-0.26,-0.15, 0
-0.275,-0.16, 0
-0.28,-0.175, 0
-0.28,-0.17, 0
-0.29,-0.165, 0
-0.27,-0.155, 0
-0.265,-0.16, 0
-0.275,-0.16, 0
-0.28,-0.17, 0
-0.29,-0.175, 0
-0.29,-0.175, 0
-0.28,-0.165, 0
-0.28,-0.175, 0
-0.27,-0.17, 0
-0.28,-0.18, 0
-0.3,-0.185, 0
-0.29,-0.18, 0
-0.285,-0.165, 0
-0.275,-0.16, 0
-0.29,-0.16, 0
-0.295,-0.185, 0
-0.285,-0.18, 0
-0.295,-0.17, 0
-0.29,-0.155, 0
-0.275,-0.15, 0
-0.29,-0.18, 0
-0.29,-0.18, 0
-0.295,-0.18, 0
-0.3,-0.175, 0
-0.28,-0.16, 0
-0.275,-0.17, 0
-0.295,-0.16, 0
-0.29,-0.18, 0
-0.285,-0.175, 0
-0.295,-0.17, 0
-0.275,-0.155, 0
-0.285,-0.165, 0
-0.275,-0.17, 0
-0.29,-0.16, 0
-0.295,-0.16, 0
-0.285,-0.155, 0
-0.27,-0.16, 0
-0.275,-0.17, 0
-0.27,-0.165, 0
-0.275,-0.175, 0
-0.29,-0.17, 0
-0.29,-0.17, 0
-0.27,-0.155, 0
-0.275,-0.155, 0
-0.27,-0.145, 0
-0.27,-0.16, 0
-0.285,-0.175, 0
-0.275,-0.165, 0
-0.25,-0.16, 0
-0.24,-0.155, 0
-0.225,-0.155, 0
-0.22,-0.165, 0
-0.225,-0.16, 0
-0.215,-0.155, 0
-0.21,-0.14, 0
-0.2,-0.14, 0
-0.19,-0.14, 0
-0.185,-0.14, 0
-0.19,-0.13, 0
-0.18,-0.115, 0
-0.17,-0.115, 0
-0.16,-0.125, 0
-0.18,-0.135, 0
-0.185,-0.13, 0
-0.19,-0.11, 0
-0.195,-0.1, 0
-0.19,-0.085, 0
-0.18,-0.1, 0
-0.18,-0.1, 0
-0.185,-0.115, 0
-0.205,-0.115, 0
-0.2,-0.11, 0
-0.18,-0.11, 0
-0.15,-0.115, 0
-0.145,-0.125, 0
-0.155,-0.14, 0
-0.19,-0.14, 0
-0.22,-0.125, 0
-0.22,-0.12, 0
-0.225,-0.14, 0
-0.245,-0.14, 0
-0.255,-0.155, 0
-0.28,-0.15, 0
-0.28,-0.145, 0
-0.28,-0.14, 0
-0.275,-0.15, 0
-0.29,-0.16, 0
-0.29,-0.16, 0
-0.295,-0.17, 0
-0.3,-0.16, 0
-0.295,-0.15, 0
-0.28,-0.15, 0
-0.29,-0.16, 0
-0.295,-0.17, 0
-0.305,-0.18, 0
-0.305,-0.16, 0
-0.295,-0.165, 0
-0.315,-0.165, 0
-0.315,-0.165, 0
-0.31,-0.175, 0
-0.32,-0.165, 0
-0.31,-0.165, 0
-0.31,-0.155, 0
-0.305,-0.165, 0
-0.305,-0.195, 0
-0.32,-0.22, 0
-0.345,-0.26, 0
-0.365,-0.275, 0
-0.395,-0.305, 0
-0.43,-0.325, 0
-0.45,-0.3, 0
-0.485,-0.22, 0
-0.525,-0.055, 0
-0.51,0.11, 0
-0.4,0.255, 0
-0.245,0.35, 0
-0.065,0.48, 0
0.105,0.6, 0
0.32,0.73, 0
0.625,0.855, 0
0.88,0.855, 0
1.045,0.645, 0
1.105,0.265, 0
1.0,-0.115, 0
0.685,-0.31, 0
0.225,-0.3, 0
-0.175,-0.245, 0
-0.4,-0.21, 0
-0.465,-0.23, 0
-0.455,-0.245, 0
-0.44,-0.23, 0
-0.405,-0.2, 0
-0.37,-0.175, 0
-0.34,-0.19, 0
-0.32,-0.205, 0
-0.335,-0.215, 0
-0.345,-0.225, 0
-0.35,-0.215, 0
-0.345,-0.215, 0
-0.34,-0.22, 0
-0.345,-0.23, 0
-0.35,-0.23, 0
-0.37,-0.215, 0
-0.37,-0.21, 0
-0.35,-0.2, 0
-0.345,-0.215, 0
-0.35,-0.22, 0
-0.355,-0.22, 0
-0.365,-0.21, 0
-0.36,-0.205, 0
-0.35,-0.19, 0
-0.35,-0.205, 0
-0.335,-0.215, 0
-0.355,-0.22, 0
-0.37,-0.21, 0
-0.365,-0.205, 0
-0.35,-0.19, 0
-0.345,-0.19, 0
-0.355,-0.205, 0
-0.36,-0.21, 0
-0.355,-0.215, 0
-0.355,-0.205, 0
-0.355,-0.2, 0
-0.34,-0.205, 0
-0.345,-0.2, 0
-0.35,-0.21, 0
-0.355,-0.205, 0
-0.35,-0.205, 0
-0.34,-0.19, 0
-0.335,-0.2, 0
-0.335,-0.2, 0
-0.35,-0.21, 0
-0.365,-0.21, 0
-0.35,-0.205, 0
-0.35,-0.19, 0
-0.35,-0.205, 0
-0.345,-0.2, 0
-0.35,-0.215, 0
-0.365,-0.215, 0
-0.355,-0.2, 0
-0.34,-0.195, 0
-0.34,-0.2, 0
-0.345,-0.21, 0
-0.355,-0.225, 0
-0.365,-0.225, 0
-0.36,-0.215, 0
-0.335,-0.21, 0
-0.34,-0.215, 0
-0.345,-0.23, 0
-0.36,-0.235, 0
-0.365,-0.24, 0
-0.355,-0.235, 0
-0.345,-0.225, 0
-0.34,-0.24, 0
-0.345,-0.235, 0
-0.35,-0.255, 0
-0.36,-0.26, 0
-0.35,-0.26, 0
-0.345,-0.255, 0
-0.335,-0.26, 0
-0.335,-0.275, 0
-0.355,-0.285, 0
-0.365,-0.295, 0
-0.355,-0.29, 0
-0.345,-0.275, 0
-0.34,-0.275, 0
-0.345,-0.29, 0
-0.35,-0.305, 0
-0.365,-0.3, 0
-0.355,-0.3, 0
-0.36,-0.295, 0
-0.35,-0.315, 0
-0.35,-0.325, 0
-0.365,-0.325, 0
-0.37,-0.335, 0
-0.36,-0.315, 0
-0.36,-0.31, 0
-0.355,-0.315, 0
-0.355,-0.32, 0
-0.37,-0.32, 0
-0.37,-0.325, 0
-0.375,-0.31, 0
-0.365,-0.315, 0
-0.35,-0.3, 0
-0.355,-0.3, 0
-0.355,-0.3, 0
-0.36,-0.285, 0
-0.345,-0.265, 0
-0.33,-0.24, 0
-0.32,-0.225, 0
-0.31,-0.225, 0
-0.315,-0.215, 0
-0.32,-0.215, 0
-0.3,-0.2, 0
-0.28,-0.155, 0
-0.265,-0.15, 0
-0.265,-0.15, 0
